,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JAPAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,moga_gun_127_x1,0.6,0.87,0.92,1.52,,2,fus_gun_356_x1_a,0.18,0.26,0.92,2.62,,2,yamato_gun_460_x1,0.09,0.13,0.92,3.1,,2,yamato_gun_b_460_x1,0.09,0.13,0.92,3.1,,2,moga_gun_200_x1,0.21,0.31,0.92,4,,2,yamato_gun_127_x1,0.55,0.81,0.92,1.48,,2,yamato_gun_155_x1,0.27,0.4,0.92,3.7,,2,yamato_gun_25_x1,0.8,1.15,0.92,3.1,,2,akizuki_gun_100_x1,0.35,0.52,0.92,3.76,,2,akizuki_gun_127_x1,0.28,0.41,0.92,3.64,,2,akizuki_gun_b_127_x1,0.36,0.53,0.92,2.58,,,SINGLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,moga_gun_127_x2,0.6,0.87,0.7,1.52,,2,fus_gun_356_x2_a,0.18,0.26,0.7,2.62,,2,yamato_gun_460_x2,0.09,0.13,0.7,3.1,,2,yamato_gun_b_460_x2,0.09,0.13,0.7,3.1,,2,moga_gun_200_x2,0.21,0.31,0.7,4,,2,yamato_gun_127_x2,0.55,0.81,0.7,1.48,,2,yamato_gun_155_x2,0.27,0.4,0.7,3.7,,2,yamato_gun_25_x2,0.8,1.15,0.7,3.1,,2,akizuki_gun_100_x2,0.35,0.52,0.7,3.76,,2,akizuki_gun_127_x2,0.28,0.41,0.7,3.64,,2,akizuki_gun_b_127_x2,0.36,0.53,0.7,2.58,,2,jap_tb_gun_76_x1,0.8,1.15,0.66,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,moga_gun_127_x3,0.6,0.87,0.55,1.52,,2,fus_gun_356_x3_a,0.18,0.26,0.55,2.62,,2,yamato_gun_460_x3,0.09,0.13,0.55,3.1,,2,yamato_gun_b_460_x3,0.09,0.13,0.55,3.1,,2,moga_gun_200_x3,0.21,0.31,0.55,4,,2,yamato_gun_127_x3,0.55,0.81,0.55,1.48,,2,yamato_gun_155_x3,0.27,0.4,0.55,3.7,,2,yamato_gun_25_x3,0.8,1.15,0.55,3.1,,2,akizuki_gun_100_x3,0.35,0.52,0.55,3.76,,2,akizuki_gun_127_x3,0.28,0.41,0.55,3.64,,2,akizuki_gun_b_127_x3,0.36,0.53,0.55,2.58,,3,jap_tb_gun_76_x1,1.2,1.55,1,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.5,,,2,fus_gun_356_x4_a,0.18,0.26,0.5,2.62,,2,yamato_gun_460_x4,0.09,0.13,0.5,3.1,,2,yamato_gun_b_460_x4,0.09,0.13,0.5,3.1,,2,moga_gun_200_x4,0.21,0.31,0.5,4,,2,yamato_gun_127_x4,0.55,0.81,0.5,1.48,,2,yamato_gun_155_x4,0.27,0.4,0.5,3.7,,2,yamato_gun_25_x4,0.8,1.15,0.5,3.1,,,,,,0.5,,,,,,,0.5,,,,,,,0.5,,,4,jap_tb_gun_76_x1,1.6,1.95,1.1,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,moga_gun_127_x1,0.9,1.17,1.45,1.28,,3,fus_gun_356_x1_a,0.27,0.35,1.45,2.22,,3,yamato_gun_460_x1,0.135,0.175,1.45,2.6,,3,yamato_gun_b_460_x1,0.135,0.175,1.45,2.6,,3,moga_gun_200_x1,0.315,0.415,1.45,3.4,,3,yamato_gun_127_x1,0.825,1.085,1.45,1.26,,3,yamato_gun_155_x1,0.405,0.535,1.45,3.1,,3,yamato_gun_25_x1,1.2,1.55,1.45,2.64,,3,akizuki_gun_100_x1,0.525,0.695,1.45,3.16,,3,akizuki_gun_127_x1,0.42,0.55,1.45,3.08,,3,akizuki_gun_b_127_x1,0.54,0.71,1.45,2.18,,5,jap_tb_gun_76_x1,2,2.35,0.85,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,moga_gun_127_x2,0.9,1.17,1.08,1.28,,3,fus_gun_356_x2_a,0.27,0.35,1.08,2.22,,3,yamato_gun_460_x2,0.135,0.175,1.08,2.6,,3,yamato_gun_b_460_x2,0.135,0.175,1.08,2.6,,3,moga_gun_200_x2,0.315,0.415,1.08,3.4,,3,yamato_gun_127_x2,0.825,1.085,1.08,1.26,,3,yamato_gun_155_x2,0.405,0.535,1.08,3.1,,3,yamato_gun_25_x2,1.2,1.55,1.08,2.64,,3,akizuki_gun_100_x2,0.525,0.695,1.08,3.16,,3,akizuki_gun_127_x2,0.42,0.55,1.08,3.08,,3,akizuki_gun_b_127_x2,0.54,0.71,1.08,2.18,,6,jap_tb_gun_76_x1,2.4,2.75,0.75,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,moga_gun_127_x3,0.9,1.17,0.83,1.28,,3,fus_gun_356_x3_a,0.27,0.35,0.83,2.22,,3,yamato_gun_460_x3,0.135,0.175,0.83,2.6,,3,yamato_gun_b_460_x3,0.135,0.175,0.83,2.6,,3,moga_gun_200_x3,0.315,0.415,0.83,3.4,,3,yamato_gun_127_x3,0.825,1.085,0.83,1.26,,3,yamato_gun_155_x3,0.405,0.535,0.83,3.1,,3,yamato_gun_25_x3,1.2,1.55,0.83,2.64,,3,akizuki_gun_100_x3,0.525,0.695,0.83,3.16,,3,akizuki_gun_127_x3,0.42,0.55,0.83,3.08,,3,akizuki_gun_b_127_x3,0.54,0.71,0.83,2.18,,7,jap_tb_gun_76_x1,2.8,3.15,0.8,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.74,,,3,fus_gun_356_x4_a,0.27,0.35,0.74,2.22,,3,yamato_gun_460_x4,0.135,0.175,0.74,2.6,,3,yamato_gun_b_460_x4,0.135,0.175,0.74,2.6,,3,moga_gun_200_x4,0.315,0.415,0.74,3.4,,3,yamato_gun_127_x4,0.825,1.085,0.74,1.26,,3,yamato_gun_155_x4,0.405,0.535,0.74,3.1,,3,yamato_gun_25_x4,1.2,1.55,0.74,2.64,,,,,,0.74,,,,,,,0.74,,,,,,,0.74,,,8,jap_tb_gun_76_x1,3.2,3.55,0.78,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,moga_gun_127_x1,1.2,1.47,1.7,1.06,,4,fus_gun_356_x1_a,0.36,0.44,1.7,1.84,,4,yamato_gun_460_x1,0.18,0.22,1.7,2.16,,4,yamato_gun_b_460_x1,0.18,0.22,1.7,2.16,,4,moga_gun_200_x1,0.42,0.52,1.7,2.8,,4,yamato_gun_127_x1,1.1,1.36,1.7,1.04,,4,yamato_gun_155_x1,0.54,0.67,1.7,2.58,,4,yamato_gun_25_x1,1.6,1.95,1.7,2.16,,4,akizuki_gun_100_x1,0.7,0.87,1.7,2.62,,4,akizuki_gun_127_x1,0.56,0.69,1.7,2.54,,4,akizuki_gun_b_127_x1,0.72,0.89,1.7,1.8,,9,jap_tb_gun_76_x1,3.6,3.95,0.7,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,moga_gun_127_x2,1.2,1.47,1.28,1.06,,4,fus_gun_356_x2_a,0.36,0.44,1.28,1.84,,4,yamato_gun_460_x2,0.18,0.22,1.28,2.16,,4,yamato_gun_b_460_x2,0.18,0.22,1.28,2.16,,4,moga_gun_200_x2,0.42,0.52,1.28,2.8,,4,yamato_gun_127_x2,1.1,1.36,1.28,1.04,,4,yamato_gun_155_x2,0.54,0.67,1.28,2.58,,4,yamato_gun_25_x2,1.6,1.95,1.28,2.16,,4,akizuki_gun_100_x2,0.7,0.87,1.28,2.62,,4,akizuki_gun_127_x2,0.56,0.69,1.28,2.54,,4,akizuki_gun_b_127_x2,0.72,0.89,1.28,1.8,,10,jap_tb_gun_76_x1,4,4.35,0.765,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,moga_gun_127_x3,1.2,1.47,1,1.06,,4,fus_gun_356_x3_a,0.36,0.44,1,1.84,,4,yamato_gun_460_x3,0.18,0.22,1,2.16,,4,yamato_gun_b_460_x3,0.18,0.22,1,2.16,,4,moga_gun_200_x3,0.42,0.52,1,2.8,,4,yamato_gun_127_x3,1.1,1.36,1,1.04,,4,yamato_gun_155_x3,0.54,0.67,1,2.58,,4,yamato_gun_25_x3,1.6,1.95,1,2.16,,4,akizuki_gun_100_x3,0.7,0.87,1,2.62,,4,akizuki_gun_127_x3,0.56,0.69,1,2.54,,4,akizuki_gun_b_127_x3,0.72,0.89,1,1.8,,11,jap_tb_gun_76_x1,4.4,4.75,0.7,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.85,,,4,fus_gun_356_x4_a,0.36,0.44,0.85,1.84,,4,yamato_gun_460_x4,0.18,0.22,0.85,2.16,,4,yamato_gun_b_460_x4,0.18,0.22,0.85,2.16,,4,moga_gun_200_x4,0.42,0.52,0.85,2.8,,4,yamato_gun_127_x4,1.1,1.36,0.85,1.04,,4,yamato_gun_155_x4,0.54,0.67,0.85,2.58,,4,yamato_gun_25_x4,1.6,1.95,0.85,2.16,,,,,,0.85,,,,,,,0.85,,,,,,,0.85,,,12,jap_tb_gun_76_x1,4.8,5.15,0.71,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,moga_gun_127_x1,1.5,1.77,1.25,0.82,,5,fus_gun_356_x1_a,0.45,0.53,1.25,1.44,,5,yamato_gun_460_x1,0.225,0.265,1.25,1.68,,5,yamato_gun_b_460_x1,0.225,0.265,1.25,1.68,,5,moga_gun_200_x1,0.525,0.625,1.25,2.2,,5,yamato_gun_127_x1,1.375,1.635,1.25,0.8,,5,yamato_gun_155_x1,0.675,0.805,1.25,2,,5,yamato_gun_25_x1,2,2.35,1.25,1.7,,5,akizuki_gun_100_x1,0.875,1.045,1.25,2.04,,5,akizuki_gun_127_x1,0.7,0.83,1.25,1.96,,5,akizuki_gun_b_127_x1,0.9,1.07,1.25,1.4,,13,jap_tb_gun_76_x1,5.2,5.55,0.745,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,moga_gun_127_x2,1.5,1.77,0.95,0.82,,5,fus_gun_356_x2_a,0.45,0.53,0.95,1.44,,5,yamato_gun_460_x2,0.225,0.265,0.95,1.68,,5,yamato_gun_b_460_x2,0.225,0.265,0.95,1.68,,5,moga_gun_200_x2,0.525,0.625,0.95,2.2,,5,yamato_gun_127_x2,1.375,1.635,0.95,0.8,,5,yamato_gun_155_x2,0.675,0.805,0.95,2,,5,yamato_gun_25_x2,2,2.35,0.95,1.7,,5,akizuki_gun_100_x2,0.875,1.045,0.95,2.04,,5,akizuki_gun_127_x2,0.7,0.83,0.95,1.96,,5,akizuki_gun_b_127_x2,0.9,1.07,0.95,1.4,,14,jap_tb_gun_76_x1,5.6,5.95,0.75,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,moga_gun_127_x3,1.5,1.77,0.75,0.82,,5,fus_gun_356_x3_a,0.45,0.53,0.75,1.44,,5,yamato_gun_460_x3,0.225,0.265,0.75,1.68,,5,yamato_gun_b_460_x3,0.225,0.265,0.75,1.68,,5,moga_gun_200_x3,0.525,0.625,0.75,2.2,,5,yamato_gun_127_x3,1.375,1.635,0.75,0.8,,5,yamato_gun_155_x3,0.675,0.805,0.75,2,,5,yamato_gun_25_x3,2,2.35,0.75,1.7,,5,akizuki_gun_100_x3,0.875,1.045,0.75,2.04,,5,akizuki_gun_127_x3,0.7,0.83,0.75,1.96,,5,akizuki_gun_b_127_x3,0.9,1.07,0.75,1.4,,15,jap_tb_gun_76_x1,6,6.35,0.76,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.68,,,5,fus_gun_356_x4_a,0.45,0.53,0.68,1.44,,5,yamato_gun_460_x4,0.225,0.265,0.68,1.68,,5,yamato_gun_b_460_x4,0.225,0.265,0.68,1.68,,5,moga_gun_200_x4,0.525,0.625,0.68,2.2,,5,yamato_gun_127_x4,1.375,1.635,0.68,0.8,,5,yamato_gun_155_x4,0.675,0.805,0.68,2,,5,yamato_gun_25_x4,2,2.35,0.68,1.7,,,,,,0.68,,,,,,,0.68,,,,,,,0.68,,,16,jap_tb_gun_76_x1,6.4,6.75,0.78,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,moga_gun_127_x1,1.8,2.07,1.185,0.78,,6,fus_gun_356_x1_a,0.54,0.62,1.185,1.36,,6,yamato_gun_460_x1,0.27,0.31,1.185,1.6,,6,yamato_gun_b_460_x1,0.27,0.31,1.185,1.6,,6,moga_gun_200_x1,0.63,0.73,1.185,2.08,,6,yamato_gun_127_x1,1.65,1.91,1.185,0.77,,6,yamato_gun_155_x1,0.81,0.94,1.185,1.92,,6,yamato_gun_25_x1,2.4,2.75,1.185,1.6,,6,akizuki_gun_100_x1,1.05,1.22,1.185,1.94,,6,akizuki_gun_127_x3,0.84,0.97,1.185,1.86,,6,akizuki_gun_b_127_x1,1.08,1.25,1.185,1.32,,17,jap_tb_gun_76_x1,6.8,7.15,0.81,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,moga_gun_127_x2,1.8,2.07,0.86,0.78,,6,fus_gun_356_x2_a,0.54,0.62,0.86,1.36,,6,yamato_gun_460_x2,0.27,0.31,0.86,1.6,,6,yamato_gun_b_460_x2,0.27,0.31,0.86,1.6,,6,moga_gun_200_x2,0.63,0.73,0.86,2.08,,6,yamato_gun_127_x2,1.65,1.91,0.86,0.77,,6,yamato_gun_155_x2,0.81,0.94,0.86,1.92,,6,yamato_gun_25_x2,2.4,2.75,0.86,1.6,,6,akizuki_gun_100_x2,1.05,1.22,0.86,1.94,,6,akizuki_gun_127_x3,0.84,0.97,0.86,1.86,,6,akizuki_gun_b_127_x2,1.08,1.25,0.86,1.32,,18,jap_tb_gun_76_x1,7.2,7.35,0.84,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,moga_gun_127_x3,1.8,2.07,0.66,0.78,,6,fus_gun_356_x3_a,0.54,0.62,0.66,1.36,,6,yamato_gun_460_x3,0.27,0.31,0.66,1.6,,6,yamato_gun_b_460_x3,0.27,0.31,0.66,1.6,,6,moga_gun_200_x3,0.63,0.73,0.66,2.08,,6,yamato_gun_127_x3,1.65,1.91,0.66,0.77,,6,yamato_gun_155_x3,0.81,0.94,0.66,1.92,,6,yamato_gun_25_x3,2.4,2.75,0.66,1.6,,6,akizuki_gun_100_x3,1.05,1.22,0.66,1.94,,6,akizuki_gun_127_x3,0.84,0.97,0.66,1.86,,6,akizuki_gun_b_127_x3,1.08,1.25,0.66,1.32,,19,jap_tb_gun_76_x1,7.6,7.95,0.81,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.6,,,6,fus_gun_356_x4_a,0.54,0.62,0.6,1.36,,6,yamato_gun_460_x4,0.27,0.31,0.6,1.6,,6,yamato_gun_b_460_x4,0.27,0.31,0.6,1.6,,6,moga_gun_200_x4,0.63,0.73,0.6,2.08,,6,yamato_gun_127_x4,1.65,1.91,0.6,0.77,,6,yamato_gun_155_x4,0.81,0.94,0.6,1.92,,6,yamato_gun_25_x4,2.4,2.75,0.6,1.6,,,,,,0.6,,,,,,,0.6,,,,,,,0.6,,,20,jap_tb_gun_76_x1,8,8.35,0.7275,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,moga_gun_127_x1,2.1,2.37,1.21,0.76,,7,fus_gun_356_x1_a,0.63,0.71,1.21,1.32,,7,yamato_gun_460_x1,0.315,0.355,1.21,1.56,,7,yamato_gun_b_460_x1,0.315,0.355,1.21,1.56,,7,moga_gun_200_x1,0.735,0.835,1.21,2.02,,7,yamato_gun_127_x1,1.925,2.185,1.21,0.75,,7,yamato_gun_155_x1,0.945,1.075,1.21,1.86,,7,yamato_gun_25_x1,2.8,3.15,1.21,1.56,,7,akizuki_gun_100_x1,1.225,1.395,1.21,1.9,,7,akizuki_gun_127_x3,0.98,1.11,1.21,1.82,,7,akizuki_gun_b_127_x1,1.26,1.43,1.21,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,moga_gun_127_x2,2.1,2.37,0.9,0.76,,7,fus_gun_356_x2_a,0.63,0.71,0.9,1.32,,7,yamato_gun_460_x2,0.315,0.355,0.9,1.56,,7,yamato_gun_b_460_x2,0.315,0.355,0.9,1.56,,7,moga_gun_200_x2,0.735,0.835,0.9,2.02,,7,yamato_gun_127_x2,1.925,2.185,0.9,0.75,,7,yamato_gun_155_x2,0.945,1.075,0.9,1.86,,7,yamato_gun_25_x2,2.8,3.15,0.9,1.56,,7,akizuki_gun_100_x2,1.225,1.395,0.9,1.9,,7,akizuki_gun_127_x3,0.98,1.11,0.9,1.82,,7,akizuki_gun_b_127_x2,1.26,1.43,0.9,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,moga_gun_127_x3,2.1,2.37,0.705,0.76,,7,fus_gun_356_x3_a,0.63,0.71,0.705,1.32,,7,yamato_gun_460_x3,0.315,0.355,0.705,1.56,,7,yamato_gun_b_460_x3,0.315,0.355,0.705,1.56,,7,moga_gun_200_x3,0.735,0.835,0.705,2.02,,7,yamato_gun_127_x3,1.925,2.185,0.705,0.75,,7,yamato_gun_155_x3,0.945,1.075,0.705,1.86,,7,yamato_gun_25_x3,2.8,3.15,0.705,1.56,,7,akizuki_gun_100_x3,1.225,1.395,0.705,1.9,,7,akizuki_gun_127_x3,0.98,1.11,0.705,1.82,,7,akizuki_gun_b_127_x3,1.26,1.43,0.705,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.64,,,7,fus_gun_356_x4_a,0.63,0.71,0.64,1.32,,7,yamato_gun_460_x4,0.315,0.355,0.64,1.56,,7,yamato_gun_b_460_x4,0.315,0.355,0.64,1.56,,7,moga_gun_200_x4,0.735,0.835,0.64,2.02,,7,yamato_gun_127_x4,1.925,2.185,0.64,0.75,,7,yamato_gun_155_x4,0.945,1.075,0.64,1.86,,7,yamato_gun_25_x4,2.8,3.15,0.64,1.56,,,,,,0.64,,,,,,,0.64,,,,,,,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,moga_gun_127_x1,2.4,2.67,1.17,0.75,,8,fus_gun_356_x1_a,0.72,0.8,1.17,1.28,,8,yamato_gun_460_x1,0.36,0.4,1.17,1.52,,8,yamato_gun_b_460_x1,0.36,0.4,1.17,1.52,,8,moga_gun_200_x1,0.84,0.94,1.17,1.96,,8,yamato_gun_127_x1,2.2,2.46,1.17,0.73,,8,yamato_gun_155_x1,1.08,1.21,1.17,1.82,,8,yamato_gun_25_x1,3.2,3.55,1.17,1.52,,8,akizuki_gun_100_x1,1.4,1.57,1.17,1.84,,8,akizuki_gun_127_x3,1.12,1.25,1.17,1.76,,8,akizuki_gun_b_127_x1,1.44,1.61,1.17,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,moga_gun_127_x2,2.4,2.67,0.88,0.75,,8,fus_gun_356_x2_a,0.72,0.8,0.88,1.28,,8,yamato_gun_460_x2,0.36,0.4,0.88,1.52,,8,yamato_gun_b_460_x2,0.36,0.4,0.88,1.52,,8,moga_gun_200_x2,0.84,0.94,0.88,1.96,,8,yamato_gun_127_x2,2.2,2.46,0.88,0.73,,8,yamato_gun_155_x2,1.08,1.21,0.88,1.82,,8,yamato_gun_25_x2,3.2,3.55,0.88,1.52,,8,akizuki_gun_100_x2,1.4,1.57,0.88,1.84,,8,akizuki_gun_127_x3,1.12,1.25,0.88,1.76,,8,akizuki_gun_b_127_x2,1.44,1.61,0.88,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,moga_gun_127_x3,2.4,2.67,0.69,0.75,,8,fus_gun_356_x3_a,0.72,0.8,0.69,1.28,,8,yamato_gun_460_x3,0.36,0.4,0.69,1.52,,8,yamato_gun_b_460_x3,0.36,0.4,0.69,1.52,,8,moga_gun_200_x3,0.84,0.94,0.69,1.96,,8,yamato_gun_127_x3,2.2,2.46,0.69,0.73,,8,yamato_gun_155_x3,1.08,1.21,0.69,1.82,,8,yamato_gun_25_x3,3.2,3.55,0.69,1.52,,8,akizuki_gun_100_x3,1.4,1.57,0.69,1.84,,8,akizuki_gun_127_x3,1.12,1.25,0.69,1.76,,8,akizuki_gun_b_127_x3,1.44,1.61,0.69,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
